dataset,pipeline,query_id,query_text,elapsed_sec,ndcg@5,mrr@5,recall@5,map@5,ndcg@10,mrr@10,recall@10,map@10,ndcg@20,mrr@20,recall@20,map@20,ndcg,mrr,recall,map
SciFact,BM25,1,0-dimensional biomaterials show inductive properties.,0.07385579099991446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25,3,"1,000 genomes project enables mapping of genetic sequence variation consisting of rare variants with larger penetrance effects than common variants.",0.2104943660006029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,5,1/2000 in UK have abnormal PrP positivity.,0.05710162300056254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,13,5% of perinatal mortality is due to low birth weight.,0.09459481500016409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25,36,A deficiency of vitamin B12 increases blood levels of homocysteine.,0.09976368200022989,0.0,0.0,0.0,0.0,0.21840743681816419,0.16666666666666666,0.5,0.08333333333333333,0.21840743681816419,0.16666666666666666,0.5,0.08333333333333333,0.21840743681816419,0.16666666666666666,0.5,0.08333333333333333
SciFact,BM25,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,0.1527509210000062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,48,"A total of 1,000 people in the UK are asymptomatic carriers of vCJD infection.",0.08653178200074763,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,49,ADAR1 binds to Dicer to cleave pre-miRNA.,0.0177717840006153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,50,AIRE is expressed in some skin tumors.,0.030085569000220858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,51,ALDH1 expression is associated with better breast cancer outcomes.,0.018508569000005082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,0.022250256999541307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,54,AMP-activated protein kinase (AMPK) activation increases inflammation-related fibrosis in the lungs.,0.02648870499979239,0.0,0.0,0.0,0.0,0.3562071871080222,0.16666666666666666,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666,1.0,0.16666666666666666
SciFact,BM25,56,APOE4 expression in iPSC-derived neurons increases AlphaBeta production and tau phosphorylation causing GABA neuron degeneration.,0.03041923799992219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,57,"APOE4 expression in iPSC-derived neurons increases AlphaBeta production and tau phosphorylation, delaying GABA neuron degeneration.",0.032647166999595356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,70,Activation of PPM1D suppresses p53 function.,0.012437796000085655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,0.015909882999949332,0.0,0.0,0.0,0.0,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111
SciFact,BM25,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",0.02939704399977927,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,94,Albendazole is used to treat lymphatic filariasis.,0.014103714999691874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,99,Alizarin forms hydrogen bonds with residues involved in PGAM1 substrate binding.,0.025078091000068525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,100,All hematopoietic stem cells segregate their chromosomes randomly.,0.018476709999958985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,113,Angiotensin converting enzyme inhibitors are associated with increased risk for functional renal insufficiency.,0.026239236999572313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,115,Anthrax spores can be disposed of easily after they are dispersed.,0.02170829600072466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,118,Antibiotic induced alterations in the gut microbiome reduce resistance against Clostridium difficile,0.022675140000501415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,124,Antiretroviral therapy reduces rates of tuberculosis across a broad range of CD4 strata.,0.03373961100078304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,127,Arginine 90 in p150n is important for interaction with EB1.,0.023184657000456355,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25,128,Arterioles have a larger lumen diameter than venules.,0.015659747999961837,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25,129,Articles published in open access format are less likely to be cited than traditional journals.,0.029304884999874048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,130,Articles published in open access format are more likely to be cited than traditional journals.,0.032048324000243156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,132,Aspirin inhibits the production of PGE2.,0.013036585000008927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25,133,"Assembly of invadopodia is triggered by focal generation of phosphatidylinositol-3,4-biphosphate and the activation of the nonreceptor tyrosine kinase Src.",0.04148001999965345,0.13120507751234178,0.2,0.2,0.04,0.13120507751234178,0.2,0.2,0.04,0.30162019311899585,0.2,0.6,0.10606334841628959,0.13120507751234178,0.2,0.2,0.04
SciFact,BM25,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,0.02469327800008614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,141,Auditory entrainment is strengthened when people see congruent visual and auditory information.,0.028071782000552048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,142,Autologous transplantation of mesenchymal stem cells causes a higher rate of opportunistic infections than induction therapy with anti-interleukin-2 receptor antibodies.,0.04114470199965581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,143,Autologous transplantation of mesenchymal stem cells causes fewer opportunistic infections than induction therapy with anti-interleukin-2 receptor antibodies.,0.035556128000280296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,146,Autologous transplantation of mesenchymal stem cells has lower rates of rejection than induction therapy with anti-interleukin-2 receptor antibodies.,0.03963551600008941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,148,Autophagy declines in aged organisms.,0.017546396999932767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,163,Bariatric surgery has a positive impact on mental health.,0.01855998599967279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,171,Basophils counteract disease development in patients with systemic lupus erythematosus (SLE).,0.02348208599960344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,179,Birth-weight is positively associated with breast cancer.,0.017034213000442833,0.5855700749881525,1.0,0.5,0.41666666666666663,0.5855700749881525,1.0,0.5,0.41666666666666663,0.6758955134085424,1.0,0.75,0.45614035087719296,0.5855700749881525,1.0,0.5,0.41666666666666663
SciFact,BM25,180,Blocking the interaction between TDP-43 and respiratory complex I proteins ND3 and ND6 leads to increased TDP-43-induced neuronal loss.,0.04323890300020139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,183,Bone marrow cells contribute to adult macrophage compartments.,0.0222414440004286,0.0,0.0,0.0,0.0,0.31546487678572877,0.125,1.0,0.125,0.31546487678572877,0.125,1.0,0.125,0.31546487678572877,0.125,1.0,0.125
SciFact,BM25,185,Breast cancer development is determined exclusively by genetic factors.,0.02031172399983916,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,198,CCL19 is absent within dLNs.,0.010736127000200213,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25,208,CHEK2 is not associated with breast cancer.,0.016217741999753343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,212,CR is associated with higher methylation age.,0.015272052000000258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,213,CRP is not predictive of postoperative mortality following Coronary Artery Bypass Graft (CABG) surgery.,0.026077698999870336,0.0,0.0,0.0,0.0,0.3562071871080222,0.16666666666666666,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666,1.0,0.16666666666666666
SciFact,BM25,216,CX3CR1 on the Th2 cells impairs T cell survival,0.02492429700032517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,217,CX3CR1 on the Th2 cells promotes T cell survival,0.01706508600000234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,218,CX3CR1 on the Th2 cells promotes airway inflammation.,0.015091825999661523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,219,CX3CR1 on the Th2 cells suppresses airway inflammation.,0.014428440000301634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,0.02999286900012521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,232,Cataract and trachoma are the primary cause of blindness in Southern Sudan.,0.033725688999766135,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,0.025307130999863148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,0.019159036000019114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,237,Cells lacking clpC have a defect in sporulation efficiency in Bacillus subtilis.,0.023114945000088483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,238,Cells undergoing methionine restriction may activate miRNAs.,0.01429754699984187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227670248696953,0.05,1.0,0.05,0.0,0.0,0.0,0.0
SciFact,BM25,239,Cellular aging closely links to an older appearance.,0.018064535000121396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25,248,Chenodeosycholic acid treatment increases whole-body energy expenditure.,0.015897215999757464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,249,Chenodeosycholic acid treatment reduces whole-body energy expenditure.,0.014977458000430488,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,261,"Chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO.",0.023133730000154173,0.2640681225725909,0.25,0.5,0.125,0.2640681225725909,0.25,0.5,0.125,0.2640681225725909,0.25,0.5,0.125,0.2640681225725909,0.25,0.5,0.125
SciFact,BM25,268,Cold exposure increases BAT recruitment.,0.010320761999537353,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,269,Cold exposure reduces BAT recruitment.,0.009669437000411563,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,274,Combination nicotine replacement therapies with varenicline or bupropion lead to significantly higher long-term abstinence rates at 52 weeks than varenicline monotherapy.,0.04339879300005123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,275,Combining phosphatidylinositide 3-kinase and MEK 1/2 inhibitors is effective at treating KRAS mutant tumors.,0.0348091559999375,0.46927872602275644,1.0,0.3333333333333333,0.3333333333333333,0.46927872602275644,1.0,0.3333333333333333,0.3333333333333333,0.5778595991237899,1.0,0.6666666666666666,0.3684210526315789,0.46927872602275644,1.0,0.3333333333333333,0.3333333333333333
SciFact,BM25,279,Commelina yellow mottle virus' (ComYMV) genome consists of 7489 baise pairs.,0.02067458799956512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,294,Crossover hot spots are not found within gene promoters in Saccharomyces cerevisiae.,0.022061914000005345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,295,Crosstalk between dendritic cells (DCs) and innate lymphoid cells (ILCs) is important in the regulation of intestinal homeostasis.,0.03492149799967592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,298,Cytochrome c is released from the mitochondrial intermembrane space to cytosol during apoptosis.,0.02620959199975914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,0.05343796299985115,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25
SciFact,BM25,303,DMRT1 is a sex-determining gene that is epigenetically regulated by the MHM region.,0.028840726999987965,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,312,De novo assembly of sequence data has more specific contigs than unassembled sequence data.,0.027572864999456215,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2
SciFact,BM25,314,Deamination of cytidine to uridine on the minus strand of viral DNA results in catastrophic G-to-A mutations in the viral genome.,0.045438056999955734,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25,324,Deleting Raptor reduces G-CSF levels.,0.011380226000255789,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25
SciFact,BM25,327,Deletion of αvβ8 does not result in a spontaneous inflammatory phenotype.,0.02815570500024478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,338,Dexamethasone decreases risk of postoperative bleeding.,0.013551922000260674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,343,Diabetic patients with acute coronary syndrome experience increased short-term and long-term risk for bleeding events.,0.03347578299963061,0.6509209298071326,0.5,1.0,0.5,0.6509209298071326,0.5,1.0,0.5,0.6509209298071326,0.5,1.0,0.5,0.6509209298071326,0.5,1.0,0.5
SciFact,BM25,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,0.027626717000202916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,354,Downregulation and mislocalization of Scribble prevents cell transformation and mammary tumorigenesis.,0.0227071959998284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,0.0470451260007394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,380,Enhanced early production of inflammatory chemokines improves viral control in the lung.,0.022501626000121178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,384,Epidemiological disease burden from noncommunicable diseases is more prevalent in low economic settings.,0.02743198999996821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25,385,Epigenetic modulating agents (EMAs) modulate antitumor immune response in a cancer model system.,0.024745519000134664,0.3065735963827292,0.3333333333333333,0.5,0.16666666666666666,0.3065735963827292,0.3333333333333333,0.5,0.16666666666666666,0.4776066804504473,0.3333333333333333,1.0,0.25757575757575757,0.3065735963827292,0.3333333333333333,0.5,0.16666666666666666
SciFact,BM25,386,Errors in peripheral IV drug administration are most common during bolus administration and multiple-step medicine preparations.,0.03935785399971792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,388,Ethanol stress decreases the expression of IBP in bacteria.,0.02653567099969223,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25,399,Exposure to fine particulate air pollution is relate to anxiety prevalence.,0.03129865900064033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,410,Febrile seizures increase the threshold for development of epilepsy.,0.022733693000191124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,411,Febrile seizures reduce the threshold for development of epilepsy.,0.017908698000610457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,415,Female carriers of the Apolipoprotein E4 (APOE4) allele have increased risk for dementia.,0.025007736999214103,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2
SciFact,BM25,421,Flexible molecules experience greater steric hindrance in the tumor microenviroment than rigid molecules.,0.025135093000244524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25,431,FoxO3a activation in neuronal death is mediated by reactive oxygen species (ROS).,0.024264004000542627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,0.030391702999622794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,437,Functional consequences of genomic alterations due to Myelodysplastic syndrome (MDS) are poorly understood due to the lack of an animal model.,0.045619557999998506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25,439,Fz/PCP-dependent Pk localizes to the anterior membrane of neuroectoderm cells during zebrafish neuralation,0.032937664999735716,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,440,Fz/PCP-dependent Pk localizes to the anterior membrane of notochord cells during zebrafish neuralation.,0.02802009500010172,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,0.0209210709999752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,452,Gene expression does not vary appreciably across genetically identical cells.,0.01913424499980465,0.23719771276929622,0.2,0.5,0.1,0.23719771276929622,0.2,0.5,0.1,0.23719771276929622,0.2,0.5,0.1,0.23719771276929622,0.2,0.5,0.1
SciFact,BM25,475,Glycolysis is one of the primary glycometabolic pathways in cells.,0.020254944000043906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27894294565112987,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0
SciFact,BM25,478,Golli-deficient T-cells prefer to differentiate into an anergic phenotype in the adaptive immune response when there are increased levels of Ca2+ in the cytosol.,0.04990674700002273,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25,491,HNF4A mutations can cause diabetes in mutant carriers by the age of 14 years,0.030882918999850517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25,501,Headaches are not correlated with cognitive impairment.,0.015778070999658667,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
