dataset,dataset_slug,query_id,query_text,doc_id,x,y,z,bm25_rank,rerank_rank,rank_gain,bm25_score,reranker_score,relevance,visual_group,preview,abs_rank_gain,label,direction
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,vzmn6zep,-0.2631081,0.087739944,-0.14119495,60,9,51,29.044413538149225,0.327732115983963,2,Relevante no qrels,"The potential effect of the African population age structure on COVID-19 mortality. Currently (mid May 2020), most active cases of COVID-19 are found in Europe and North America while it is still in the initial phases in Africa. As COVID-19...",51,vzmn6zep,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,l42w2jyk,-0.14999355,-0.21846174,0.32124546,53,3,50,29.296859064744854,0.92573082447052,0,Top reranker,"Is investing in religious institutions a viable pathway to reduce mortality in the population?. There is established and consistent findings from epidemiologic studies, among individuals, that religion— broadly assessed through frequency of...",50,l42w2jyk,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,sgg922q5,0.11171815,0.2678603,-0.15947318,52,10,42,29.355855186330814,0.2864389419555664,0,Top reranker,Age-specific and sex-specific morbidity and mortality from avian influenza A(H7N9). Abstract We used data on age and sex for 136 laboratory confirmed human A(H7N9) cases reported as of 11 August 2013 to compare age-specific and sex-specific...,42,sgg922q5,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,j5p5mtiq,0.12803292,0.26382098,-0.13646644,45,6,39,29.590702498927307,0.7255216836929321,0,Top reranker,Excess mortality from seasonal influenza is negligible below the age of 50 in Israel: implications for vaccine policy. PURPOSE: Evaluation of the severity of pandemic influenza requires reliable estimates of mortality attributable to the se...,39,j5p5mtiq,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,iwqr2d0r,0.36225453,0.15712523,-0.036460336,55,20,35,29.17615353346613,-0.5985395908355713,0,Subiu,"Descriptive epidemiology of fatal respiratory outbreaks and detection of a human‐related metapneumovirus in wild chimpanzees (Pan troglodytes) at Mahale Mountains National Park, Western Tanzania. Over the past several years, acute and fatal...",35,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,qabil0vc,0.24503487,-0.18933365,-0.087681696,39,8,31,30.096240968131262,0.6504088640213013,0,Top reranker,"Burden of serious fungal infections in the Netherlands. BACKGROUND: Fungal diseases have an ever‐increasing global disease burden, although regional estimates for specific fungal diseases are often unavailable or dispersed. OBJECTIVES: Here...",31,qabil0vc,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,ex28i7he,0.24344593,0.062619425,-0.12748641,57,27,30,29.085439359664534,-1.016800880432129,0,Subiu,Epidemiological features of and changes in incidence of infectious diseases in China in the first decade after the SARS outbreak: an observational trend study. Summary Background The model of infectious disease prevention and control change...,30,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,fyna1euk,-0.28569958,-0.28145096,0.10639676,49,23,26,29.476238947789135,-0.8943178653717041,2,Relevante no qrels,Improved measurement of racial/ethnic disparities in COVID-19 mortality in the United States. Different estimation methods produce diverging accounts of racial/ethnic disparities in COVID-19 mortality in the United States. The Center for Di...,26,fyna1euk,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,0tz35c3x,0.021668915,-0.37162262,-0.31076008,56,32,24,29.165878132176825,-1.273537278175354,0,Subiu,"Evaluation of modified Estimation of Physiologic Ability and Surgical Stress in gastric carcinoma surgery.. BACKGROUND We recently modified our prediction scoring system ""Estimation of Physiologic Ability and Surgical Stress"" and have desig...",24,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,ao5676lc,-0.069188856,0.20552826,-0.0604719,24,1,23,30.716236024169113,1.355372667312622,0,Top reranker,Global Mortality Impact of the 1957–1959 Influenza Pandemic. Background. Quantitative estimates of the global burden of the 1957 influenza pandemic are lacking. Here we fill this gap by modeling historical mortality statistics. Methods. We ...,23,ao5676lc,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,lr4l368z,-0.15970239,-0.20691389,-0.20564061,35,14,21,30.21434169448122,-0.15899032354354858,0,Subiu,"Mortality among dentists in Taiwan, 1985–2009. Background/Purpose Controversy exists in the literature regarding whether dentists with multiple occupational exposures suffer from premature mortality. A cohort mortality study was conducted t...",21,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,h0plbvg3,0.10405367,0.21090649,0.14591669,40,19,21,30.046657587001338,-0.581781268119812,1,Relevante no qrels,"On case-fatality rate: review and hypothesis.. The relationship between log cumulative number of patients (X) and that of deaths (Y) in an epidemic follows the equation logY = klogX - klogN(0), where k is a constant determining the slope an...",21,h0plbvg3,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,osyoizng,-0.063032635,0.11322132,-0.18514208,31,11,20,30.4573616071216,0.21551385521888733,0,Subiu,"Trends in Infectious Disease Mortality, South Korea, 1983–2015. We used national statistics from 1983–2015 to evaluate trends in mortality caused by infectious diseases in South Korea. Age-standardized mortality from infectious disease decr...",20,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,l7qozj7u,0.14428018,-0.5455829,0.050046366,44,24,20,29.637622091754434,-0.9102239608764648,0,Subiu,"Asthma prevalence and control characteristics by race/ethnicity--United States, 2002.. During 1980-1999, asthma prevalence, morbidity, and mortality increased among U.S. adults. These annual rates were higher among certain racial/ethnic min...",20,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,0ie6tkgm,-0.22981651,0.07254779,0.017976807,23,4,19,30.77219913756129,0.8794420957565308,2,Relevante no qrels,Estimating Lower Bounds for COVID-19 Mortality from Northern Italian Towns. For COVID-19 the Infection Fatality Rate or IFR - a crucial variable in epidemiological modeling - is difficult to estimate because many cases are asymptomatic and ...,19,0ie6tkgm,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,ekaqbruo,-0.1179333,-0.07407089,-0.24293947,33,15,18,30.34706873031074,-0.22363680601119995,2,Relevante no qrels,The COVID-19 mortality effects of underlying health conditions in India: a modelling study. Objective: To model how known COVID-19 comorbidities will affect mortality rates and the age distribution of mortality in a large lower middle incom...,18,ekaqbruo,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,al3p52uj,0.035178144,-0.11497606,-0.19645044,20,2,18,30.799850964571828,0.9688748121261597,0,Top reranker,"Mortality of Life‐Insured Swedish Cats during 1999–2006: Age, Breed, Sex, and Diagnosis. Background: A cat life insurance database can potentially be used to study feline mortality. Hypothesis: The aim was to describe patterns of mortality ...",18,al3p52uj,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,cq27eq5h,-0.088429675,0.2179698,-0.007658888,54,36,18,29.24765415677433,-1.536795735359192,0,Subiu,Age- and Sex-Specific Mortality Associated With the 1918–1919 Influenza Pandemic in Kentucky. Background. The reasons for the unusual age-specific mortality patterns of the 1918–1919 influenza pandemic remain unknown. Here we characterize p...,18,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,rh7qh051,-0.102619454,-0.30798072,0.0057818783,43,28,15,29.846308333838902,-1.0758105516433716,0,Subiu,"Unintentional poisoning deaths--United States, 1999-2004.. In 2004, poisoning was second only to motor-vehicle crashes as a cause of death from unintentional injury in the United States . Nearly all poisoning deaths in the United States are...",15,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,0j6a5xqc,-0.11975123,-0.15760197,0.026046406,29,16,13,30.575396168679987,-0.248835027217865,2,Relevante no qrels,"Identification of Vulnerable Populations and Areas at Higher Risk of COVID-19 Related Mortality in the U.S.. Background The role of health-related disparities including sociodemographic, environmental, and critical care capacity in the COVI...",13,0j6a5xqc,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,z68j0c63,-0.13157049,0.06376382,-0.0670335,30,26,4,30.51355782580053,-0.9880458116531372,0,Subiu,Long-term trends in seasonality of mortality in urban Madagascar: the role of the epidemiological transition. Background: Seasonal patterns of mortality have been identified in Sub-Saharan Africa but their changes over time are not well doc...,4,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,b3ze0726,-0.17931451,-0.18549109,0.24725768,58,55,3,29.078180517234095,-3.3991811275482178,0,Subiu,"[Left behind populations, COVID-19 and risks of health inequities : a guide of the local social-health network (Vaud, Switzerland)]. Since the emergence of the COVID-19 pandemic, the Confederation has referred to « vulnerable populations » ...",3,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,6ulvk9hv,-0.06448796,0.16333209,0.27280182,15,12,3,31.03922781561622,-0.012141361832618713,0,Subiu,"The effect of public health measures on the 1918 influenza pandemic in U.S. cities.. During the 1918 influenza pandemic, the U.S., unlike Europe, put considerable effort into public health interventions. There was also more geographic varia...",3,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,ocy6159b,0.6060852,0.048145372,-0.1409387,16,13,3,30.97682987594096,-0.10906419157981873,0,Subiu,"Molecular pathology of emerging coronavirus infections. Respiratory viruses can cause a wide spectrum of pulmonary diseases, ranging from mild, upper respiratory tract infections to severe and life-threatening lower respiratory tract infect...",3,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,x2d3xci1,0.38595903,0.053189874,0.2787545,51,50,1,29.420395776755157,-2.57092022895813,0,Subiu,Conservation Physiology and Conservation Pathogens: White-Nose Syndrome and Integrative Biology for Host-Pathogen Systems.. Conservation physiology aims to apply an understanding of physiological mechanisms to management of imperiled specie...,1,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,trwbfefy,-0.014503447,-0.11433782,-0.34350777,36,35,1,30.211584712167372,-1.4792577028274536,2,Relevante no qrels,"COVID-19: intensive care units, mechanical ventilators, and latent mortality profiles associated with case-fatality in Brazil.. In response to the accelerated increase in the number of COVID-19 cases, countries must increase their supply of...",1,trwbfefy,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,02imiypy,-0.18594776,-0.18709986,0.23605397,59,58,1,29.078180517234095,-3.83227276802063,0,Subiu,"[Left behind populations, COVID-19 and risks of health inequities : a guide of the local social-health network (Vaud, Switzerland)].. Since the emergence of the COVID-19 pandemic, the Confederation has referred to « vulnerable populations »...",1,,Subiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,zoig0b39,0.028228251,-0.15295237,-0.32648417,48,48,0,29.513510888647637,-2.388413667678833,2,Relevante no qrels,"COVID-19: unidades de terapia intensiva, ventiladores mecânicos e perfis latentes de mortalidade associados à letalidade no Brasil./ COVID-19: unidades de terapia intensiva, ventiladores mecânicos e perfis latentes de mortalidade associados...",0,zoig0b39,Igual
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,1pezihg6,-0.29316467,0.09129336,-0.0906037,34,34,0,30.244645350603964,-1.4408262968063354,0,Sem mudança,"Calibrating Gompertz in reverse: What is your longevity-risk-adjusted global age?(). This paper develops a computational framework for inverting Gompertz–Makeham mortality hazard rates, consistent with compensation laws of mortality for het...",0,,Igual
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,8m9ygzn5,0.09281684,-0.14552917,-0.36265463,42,43,-1,29.873406102098947,-1.952541708946228,0,Caiu,"Surveillance on secular trends of incidence and mortality for device–associated infection in the intensive care unit setting at a tertiary medical center in Taiwan, 2000–2008: A retrospective observational study. BACKGROUND: Device–associat...",1,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,0o3wjvpx,-0.29474595,0.163219,-0.11567398,4,5,-1,33.615267288436705,0.8470005989074707,2,Top 5 BM25 e BGE,"EXCESS MORTALITY FROM COVID-19. WEEKLY EXCESS DEATH RATES BY AGE AND SEX FOR SWEDEN.. Objectives: Mortality from Covid-19 is monitored in detail both within as well as between countries with different strategies against the virus. However, ...",1,0o3wjvpx,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,9j41eyw3,0.4864058,-0.006014783,-0.22107,41,42,-1,29.989083148183596,-1.9277076721191406,0,Caiu,Pulmonary infections. This paper reviews the most common imaging findings of pulmonary infection in children. Pneumonia is a leading cause of mortality in children in developing and industrialized countries. While the imaging findings usual...,1,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,iultl80s,-0.0575373,0.14335142,0.25034603,28,29,-1,30.622211225155223,-1.1652354001998901,0,Caiu,"The Rise of the Current Mortality Pattern of the United States, 1890–1930. This article examines how the epidemiologic transition and the reduction of the urban mortality penalty gave rise to the current mortality regime of the United State...",1,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,eet3v4cs,-0.2860817,-0.050639555,-0.107382365,5,7,-2,33.35158272375576,0.6906678676605225,2,Relevante no qrels,"Global, regional, and national under-5 mortality, adult mortality, age-specific mortality, and life expectancy, 1970-2016: a systematic analysis for the Global Burden of Disease Study 2016.. BACKGROUND Detailed assessments of mortality patt...",2,eet3v4cs,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,eqvrcwyv,0.38994724,0.102980435,-0.025884446,46,49,-3,29.55410358400285,-2.439283847808838,0,Caiu,TMPRSS2 variants and their susceptibility to COVID-19: focus in East Asian and European populations.. The manifestation of the COVID-19 varies from absence of symptoms to Severe Acute Respiratory Syndrome. The epidemiological data indicate ...,3,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,zt9mxom1,-0.19541855,0.3287937,-0.11273055,26,30,-4,30.63180589670938,-1.2002856731414795,2,Relevante no qrels,"Analysis of Austrian COVID-19 deaths by age and sex. We analyze the age and sex distribution of the reported COVID-19 deaths in Austria. In accordance with international studies, the Austrian data also suggests that the risk of death increa...",4,zt9mxom1,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,0falsc4z,-0.21278436,-0.33141097,-0.08350621,21,25,-4,30.782762831718994,-0.9800049066543579,0,Caiu,"Trends in childhood cancer mortality--United States, 1990-2004.. Cancer is the fourth most common cause of death (after unintentional injury, homicide, and suicide) among persons aged 1-19 years in the United States. Because recent childhoo...",4,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,dcmcog6l,0.044049274,0.0652726,0.49063948,32,37,-5,30.379492991526984,-1.6837846040725708,0,Caiu,Human agency and infection rates: implications for social distancing during epidemics. Social distancing is an important measure in controlling epidemics. This paper presents a simple theoretical model focussed on the implications of the wi...,5,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,e6k1bp9n,-0.20052813,0.3252725,-0.11131705,25,31,-6,30.63180589670938,-1.2336058616638184,2,Relevante no qrels,"Analysis of Austrian COVID-19 deaths by age and sex. We analyze the age and sex distribution of the reported COVID-19 deaths in Austria. In accordance with international studies, the Austrian data also suggests that the risk of death increa...",6,e6k1bp9n,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,qote5nx2,0.56016344,0.087216176,0.19065702,50,57,-7,29.44207413303817,-3.440622329711914,0,Caiu,A genetic analysis of macrophage activation and specific antibodies in relation to the resistance of heterogeneous mouse populations to MHV3 infection. The genetically selected high antibody responder mice (H(III)) are susceptible and the l...,7,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,wq5xe8ty,0.31518203,0.19337684,0.28967404,47,56,-9,29.54262646724185,-3.4363980293273926,0,Caiu,"Chapter 6 Epidemiology and Control of Viral Diseases. Publisher Summary Epidemiology is the study of the determinants, dynamics, and distribution of diseases in populations. The risk of infection and disease in an animal or animal populatio...",9,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,na4izro0,-0.1902649,-0.3730138,0.09212123,6,17,-11,33.189544584012424,-0.3259122669696808,2,Relevante no qrels,"Are black and Hispanic persons disproportionately affected by COVID-19 because of higher obesity rates?. BACKGROUND: On March 13, 2020, the World Health Organization declared COVID-19 a pandemic. Shortly after that, it was reported that mor...",11,na4izro0,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,khzhldt5,0.25254703,-0.235543,-0.21139969,37,51,-14,30.195642941822147,-2.738908529281616,0,Caiu,"Asthma in the elderly: what we know and what we have yet to know. In the past, asthma was considered mainly as a childhood disease. However, asthma is an important cause of morbidity and mortality in the elderly nowadays. In addition, the b...",14,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,cysj93kv,-0.27369717,0.22354159,-0.07934553,8,22,-14,32.58775503229416,-0.8894939422607422,2,Relevante no qrels,"COVID-19 death rates by age and sex and the resulting mortality vulnerability of countries and regions in the world. The growing number of series on COVID-19 deaths classified by age and sex, released by national health authorities, has all...",14,cysj93kv,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,vpakh3jk,-0.23044135,0.1926583,0.10286268,3,18,-15,33.623137512135834,-0.390137255191803,1,Relevante no qrels,The Contribution of Age Structure to the Number of Deaths from Covid-19 in the UK by Geographical Units. This study investigates the contribution of population age structure to mortality from Covid-19 in the UK by geographical units. We pro...,15,vpakh3jk,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,een09dzg,0.37504682,-0.066340156,0.07056143,38,53,-15,30.12317456904147,-3.088095188140869,0,Caiu,"Field trial evaluation of a reo-coronavirus calf diarrhea vaccine.. Field trials were conducted using an experimental, modified live virus, oral vaccine for prevention of reo- and coronavirus calf diarrhea. Prior to the trials, one or both ...",15,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,yujbcwg5,0.4208391,0.07150745,0.135806,27,45,-18,30.630293443420054,-2.275649070739746,0,Caiu,"A comprehensive germline variant and expression analyses of ACE2, TMPRSS2 and SARS-CoV-2 activator FURIN genes from the Middle East: Combating SARS-CoV-2 with precision medicine. The severity of the new COVID-19 pandemic caused by the SARS-...",18,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,ldv9hsv1,-0.20624854,0.22546753,-0.10844082,19,39,-20,30.899181718336102,-1.8367279767990112,0,Caiu,On Determining the Age Distribution of COVID-19 Pandemic. Pandemics tend to have higher occurrence (morbidity) in younger individuals but higher mortality for the elderly. The higher rate of mortality of COVID-19 in elderly individuals has ...,20,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,36fljyl2,-0.10247845,0.20546384,0.04730581,1,21,-20,36.68101114298014,-0.6583360433578491,0,Caiu,"Age-Specific Excess Mortality Patterns During the 1918–1920 Influenza Pandemic in Madrid, Spain. Although much progress has been made to uncover age-specific mortality patterns of the 1918 influenza pandemic in populations around the world,...",20,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,nquov2i0,0.4724281,0.111073345,0.16432124,11,33,-22,31.824911579399636,-1.2822269201278687,0,Caiu,"Epidemiology of Human and Animal Viral Diseases. Viral disease epidemiology is the study of the determinants, dynamics, and distribution of viral diseases in populations. The risk of infection or disease in a population is determined by cha...",22,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,7655ggxz,-0.07345594,-0.026487,0.41101968,14,40,-26,31.468872946942685,-1.8756096363067627,0,Caiu,"Explaining the Neolithic Demographic Transition. Three main questions are raised in this chapter. 1. The part of the signal of the NDT which is demographically identifiable, based on the proportion of the immature skeletons in cemeteries, s...",26,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,gv8wlo06,-0.4059197,0.22979136,0.087332755,9,38,-29,32.015967374964255,-1.7164517641067505,2,Relevante no qrels,Demographic science aids in understanding the spread and fatality rates of COVID-19. Governments around the world must rapidly mobilize and make difficult policy decisions to mitigate the COVID-19 pandemic. Because deaths have been concentr...,29,gv8wlo06,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,haiuzuha,-0.36380467,0.22891231,-0.015439793,10,41,-31,31.829157627133586,-1.9075264930725098,2,Relevante no qrels,Demographic science aids in understanding the spread and fatality rates of COVID-19. Governments around the world must rapidly mobilize and make difficult policy decisions to mitigate the coronavirus disease 2019 (COVID-19) pandemic. Becaus...,31,haiuzuha,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,2apo9imk,-0.19257286,0.06161739,-0.29264724,12,44,-32,31.65249837591909,-2.116036891937256,2,Relevante no qrels,The confounded crude case-fatality rates for COVID-19 hide more than they reveal - a comparison of age-specific and age-adjusted rates between six countries. Background The reported crude case-fatality rates (CFRs) vary widely between count...,32,2apo9imk,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,61norte8,-0.0626659,0.20525837,0.24457444,18,52,-34,30.902723894474725,-2.7482800483703613,0,Caiu,"The Impact of Population Growth on the Epidemiology and Evolution of Infectious Diseases. It is generally expected that in developing countries the epidemiological transition, with improved health and lower mortality rates, will eventually ...",34,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,lcmkribq,-0.18554786,-0.079966225,0.42541385,22,60,-38,30.777298462941435,-4.385105609893799,0,Caiu,"Crime Rates in a Pandemic: the Largest Criminological Experiment in History. The COVID-19 pandemic of 2020 has impacted the world in ways not seen in generations. Initial evidence suggests one of the effects is crime rates, which appear to ...",38,,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,o7qfugjw,0.6358047,0.09842329,-0.14679918,7,47,-40,32.711899338214764,-2.3034827709198,0,Caiu,"Viral Infection in the Development and Progression of Pediatric Acute Respiratory Distress Syndrome. Viral infections are an important cause of pediatric acute respiratory distress syndrome (ARDS). Numerous viruses, including respiratory sy...",40,o7qfugjw,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,zj2ihmgb,-0.027265413,-0.30511576,-0.0862689,13,54,-41,31.579536205824425,-3.3556923866271973,0,Caiu,Comparative use of the Ages and Stages Questionnaires in the USA and Scandinavia: a systematic review.. AIM The aim of this systematic review was to investigate screening practices with the Ages and Stages Questionnaires (ASQ) and the Ages ...,41,zj2ihmgb,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,6fy9l0uc,0.027182521,-0.78055716,0.25422254,17,59,-42,30.90644489797573,-4.26672887802124,0,Caiu,Hispanic participants in the National Institute on Drug Abuse's Clinical Trials Network: A scoping review of two decades of research.. Introduction Hispanics significantly underutilize substance abuse treatment and are at greater risk for p...,42,6fy9l0uc,Caiu
TREC-COVID,trec_covid,21,what are the mortality rates overall and in specific populations,2vxnmiyj,-0.12097156,0.21575493,0.03583488,2,46,-44,35.8643850799445,-2.2803003787994385,2,Relevante no qrels,"Male mortality and the German response: lessons from COVID‐19. The current COVID‐19 outbreak has raised many questions, amongst them the higher mortality rates in men and the low overall mortality rates in Germany compared to other European...",44,2vxnmiyj,Caiu
